index,sourcetype,"_time",count
aix,"aix:stream","2022-06-29T01:00:00.000-0400",5638719
aix,"aix:stream","2022-06-29T01:30:00.000-0400",5506313
aix,"aix:stream","2022-06-29T02:00:00.000-0400",5767073
aix,"aix:stream","2022-06-29T02:30:00.000-0400",5990342
aix,"aix:stream","2022-06-29T03:00:00.000-0400",9463220
aix,"aix:stream","2022-06-29T03:30:00.000-0400",7700000
aix,"aix:stream","2022-06-29T04:00:00.000-0400",10615504
aix,"aix:stream","2022-06-29T04:30:00.000-0400",9839566
aix,"aix:stream","2022-06-29T05:00:00.000-0400",7447068
aix,"aix:stream","2022-06-29T05:30:00.000-0400",2619136
aix,"aix:stream","2022-06-29T06:00:00.000-0400",2848568
aix,"aix:stream","2022-06-29T06:30:00.000-0400",2833185
aix,"aix:stream","2022-06-29T07:00:00.000-0400",2716370
aix,"aix:stream","2022-06-29T07:30:00.000-0400",2718293
aix,"aix:stream","2022-06-29T08:00:00.000-0400",2872441
aix,"aix:stream","2022-06-29T08:30:00.000-0400",2854928
aix,"aix:stream","2022-06-29T09:00:00.000-0400",1115485
